GEO_ID,NAME,B01001_001E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25034_010E,B25034_011E,B25046_001E,C27001G_004E,B27010_033E,B27010_050E,C27001G_010E,B28009E_006E,B28002_013E,C16002_004E,C16002_007E,C16002_010E,C16002_013E,B09019_005E,B09019_008E,B19101A_001E,C17002_002E,C17002_003E,C17002_004E,C17002_005E,C17002_006E,C17002_007E,B20005_002E,B01001G_003E,B01001G_004E,B01001G_005E,B01001G_006E,B01001_020E,B01001_021E,B05013_017E,B05013_018E,B05013_019E,B01001B_016E,B01001B_017E,B01001B_018E,B01001B_019E,B01001_044E,B01001_045E,B05013_036E,B05013_037E,B05013_038E,B01001B_031E,state,county,tract,block group
1500000US150010201001,Block Group 1; Census Tract 201; Hawaii County; Hawaii,1462,82,294,87,17,5,9,813,,42,40,,97,160,0,0,53,0,79,49,,211,140,38,15,210,3,,,,,,15,24,,,,,,,,3,0,,,,,15,001,020100,1
1500000US150010201002,Block Group 2; Census Tract 201; Hawaii County; Hawaii,602,24,7,57,28,29,76,505,,42,7,,1,45,0,0,4,0,31,46,,46,7,9,26,15,1,,,,,,14,16,,,,,,,,5,9,,,,,15,001,020100,2
1500000US150010201003,Block Group 3; Census Tract 201; Hawaii County; Hawaii,1339,148,53,70,141,67,49,1399,,2,15,,0,58,0,0,15,0,61,54,,47,55,1,39,74,101,,,,,,12,27,,,,,,,,22,54,,,,,15,001,020100,3
1500000US150010201004,Block Group 4; Census Tract 201; Hawaii County; Hawaii,1096,32,48,56,45,24,144,789,,14,14,,0,47,2,0,0,12,22,46,,27,118,12,27,125,0,,,,,,19,13,,,,,,,,19,39,,,,,15,001,020100,4
1500000US150010202021,Block Group 1; Census Tract 202.02; Hawaii County; Hawaii,1279,43,31,24,35,22,72,561,,0,0,,0,48,0,0,1,0,32,21,,24,41,0,69,265,0,,,,,,3,0,,,,,,,,20,1,,,,,15,001,020202,1
1500000US150010202022,Block Group 2; Census Tract 202.02; Hawaii County; Hawaii,1023,46,110,61,24,25,68,729,,0,15,,6,37,0,0,11,0,52,58,,36,41,50,53,47,32,,,,,,9,26,,,,,,,,16,32,,,,,15,001,020202,2
1500000US150010203001,Block Group 1; Census Tract 203; Hawaii County; Hawaii,1353,19,88,28,89,68,20,,,0,18,,0,47,0,0,25,0,21,61,,57,10,61,141,9,0,,,,,,29,33,,,,,,,,13,81,,,,,15,001,020300,1
1500000US150010203002,Block Group 2; Census Tract 203; Hawaii County; Hawaii,1149,128,283,11,0,45,119,496,,0,47,,0,93,0,0,0,0,57,141,,84,364,63,51,260,40,,,,,,26,17,,,,,,,,8,12,,,,,15,001,020300,2
1500000US150010203003,Block Group 3; Census Tract 203; Hawaii County; Hawaii,1665,184,92,223,40,83,221,819,,25,6,,0,115,7,0,7,81,227,258,,239,248,168,121,106,86,,,,,,55,50,,,,,,,,35,107,,,,,15,001,020300,3
1500000US150010204001,Block Group 1; Census Tract 204; Hawaii County; Hawaii,1304,79,109,100,29,0,0,569,,40,36,,0,54,0,0,27,0,36,17,,126,398,0,0,113,0,,,,,,0,5,,,,,,,,3,24,,,,,15,001,020400,1
1500000US150010204002,Block Group 2; Census Tract 204; Hawaii County; Hawaii,858,21,91,21,0,0,0,526,,3,0,,8,8,0,0,9,0,13,64,,53,77,6,0,11,0,,,,,,5,7,,,,,,,,31,26,,,,,15,001,020400,2
1500000US150010204003,Block Group 3; Census Tract 204; Hawaii County; Hawaii,1236,4,260,51,65,88,43,832,,0,60,,0,97,0,0,24,0,171,186,,94,141,207,62,16,24,,,,,,9,17,,,,,,,,30,22,,,,,15,001,020400,3
1500000US150010205001,Block Group 1; Census Tract 205; Hawaii County; Hawaii,1234,188,258,114,17,22,26,,,8,0,,0,102,0,0,57,0,17,97,,315,20,0,257,101,0,,,,,,0,26,,,,,,,,25,57,,,,,15,001,020500,1
1500000US150010205002,Block Group 2; Census Tract 205; Hawaii County; Hawaii,1193,26,206,210,26,28,22,709,,0,56,,42,72,0,0,48,0,28,109,,270,88,0,74,0,0,,,,,,0,0,,,,,,,,0,0,,,,,15,001,020500,2
1500000US150010205003,Block Group 3; Census Tract 205; Hawaii County; Hawaii,1830,106,219,31,50,0,21,,,24,25,,0,30,0,0,17,0,30,21,,504,175,275,0,43,0,,,,,,0,0,,,,,,,,0,0,,,,,15,001,020500,3
1500000US150010205004,Block Group 4; Census Tract 205; Hawaii County; Hawaii,1295,48,151,128,134,121,68,880,,0,0,,0,67,0,0,0,0,190,172,,16,183,21,40,32,175,,,,,,25,98,,,,,,,,2,135,,,,,15,001,020500,4
